development_id,SDEM,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,county,current_units,deed_restricted_units,fees,form,geom_id,inclusionary_units,job_spaces,juris,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,parcel_id,parcel_size,parking_config,parking_ratio,pda,policy_based_revenue_reduction,redfin_sale_year,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,retail_ratio,return_on_cost,stories,subsidized,subsidized_units,superdistrict,total_cost,total_residential_units,total_sqft,vmt_res_cat,x,y,year_built
9478,,1000.0,3702968.4711,2391278.22464,670.464370728,11954742.9234,19801.9704337,3.0,Alameda,0.0,0,0.0,residential,7.9818577549e+12,0.0,0.0,Oakland,2501915.85502,125.0,,,5864855.76927,3.0,3.03840544482,17.0,0.0,0.0,1936.0,14490,6600.65681123,deck,0.2,okd6,0.0,2012.0,887.81590489,0.0,887.81590489,16831.6748686,17.0,,0.945199855633,4.0,False,0.0,18.0,6204884.32612,0.0,5245.0,S,-122.261293631,37.8289388856,2040.0
9479,,1333.0,949930.453852,0.0,150.0,4031575.17172,4824.43094897,1.0,Alameda,0.0,0,0.0,residential,6.605883315e+12,0.0,0.0,Hayward,48244.3094897,17.0,,,3094068.41654,0.5,0.612029384757,3.0,0.0,0.0,9999.0,274920,9648.86189793,surface,0.0,,0.0,2012.0,983.12726702,0.0,983.12726702,4100.76630662,3.0,,3.09972615035,1.0,False,0.0,17.0,998174.763341,0.0,0.0,S,-122.085857705,37.661141531,2040.0
9480,,1945.37009674,1195628.21742,0.0,150.0,3331867.23118,4963.17234298,2.0,San Mateo,0.0,0,0.0,residential,1.73380146334e+13,0.0,0.0,San Mateo County,13786.5898416,34.848,,,2080003.37544,1.8,1.83093656164,2.0,0.0,0.0,9999.0,1154731,2757.31796832,surface,0.0,,0.0,2012.0,789.785953522,0.0,789.785953522,4218.69649153,2.0,,1.71984282228,5.0,False,0.0,6.0,1209414.80726,0.0,0.0,VH,-122.471059753,37.5039645429,2040.0
9481,,1945.37009674,8487030.77843,0.0,817.494673157,21393699.0657,43103.2543343,1.0,San Mateo,0.0,0,0.0,residential,2.55919254129e+12,0.0,0.0,Pacifica,1724130.17337,13.068,,,11126625.4233,0.5,0.686601210614,19.0,0.0,0.0,1978.0,1101905,86206.5086687,surface,0.0,,0.0,2012.0,583.924766541,0.0,583.924766541,36637.7661842,19.0,,1.08965331913,1.0,False,0.0,5.0,10211160.9518,0.0,0.0,MH,-122.507986725,37.5961507443,2040.0
9482,,1873.0,16266508.1987,0.0,150.0,52513321.8802,82613.0431625,1.0,Contra Costa,0.0,0,0.0,residential,1.70154305403e+13,0.0,0.0,Pittsburg,550753.621083,18.0,,,35517579.7601,0.75,0.910549343704,37.0,0.0,0.0,9999.0,665281,110150.724217,surface,0.0,pit2,0.0,2012.0,747.828385417,0.0,747.828385417,70221.0866881,37.0,,2.1119716242,2.0,False,0.0,24.0,16817261.8198,0.0,0.0,MH,-121.887018078,38.0336841143,2040.0
9483,,2400.0,905922.012532,0.0,150.0,4209958.18513,4600.92439072,1.0,San Francisco,0.0,0,0.0,residential,1.16265511802e+13,0.0,0.0,San Francisco,30672.8292714,14.0,,,3338830.61019,0.75,0.907470426187,2.0,0.0,0.0,9999.0,1024519,6134.56585429,surface,0.0,,0.0,2012.0,1076.49932098,0.0,1076.49932098,3910.78573211,2.0,,3.56486119843,2.0,False,0.0,3.0,936594.841803,0.0,0.0,S,-122.430952616,37.7399238372,2040.0
9484,,2358.2,623071.7742,0.0,150.0,1452010.11838,3164.40718233,1.0,Contra Costa,0.0,0,0.0,residential,1.54190947946e+13,0.0,0.0,El Cerrito,63288.1436466,4.356,,,765650.200536,0.25,0.277435294118,1.0,0.0,0.0,9999.0,428174,12657.6287293,surface,0.0,,0.0,2012.0,539.831665039,0.0,539.831665039,2689.74610498,1.0,,1.11552289204,1.0,False,0.0,20.0,686359.917847,0.0,0.0,M,-122.297674702,37.9260571348,2040.0
9485,,2202.0,156624627.864,0.0,150.0,582932686.987,795452.655479,1.0,Contra Costa,0.0,0,0.0,residential,5.87989285473e+12,0.0,0.0,Contra Costa County,15909053.1096,5.5,,,410399006.014,0.25,0.327094474153,307.0,0.0,0.0,1979.0,393151,3181810.62191,surface,0.0,,0.0,2012.0,862.154593913,0.0,862.154593913,676134.757157,307.0,,2.37866023433,1.0,False,0.0,24.0,172533680.973,0.0,0.0,M,-121.657275023,37.9143923783,2040.0
9486,,2202.0,1552660.62599,0.0,150.0,6162309.68295,7885.52882674,1.0,Contra Costa,0.0,0,0.0,residential,1.03194654569e+13,0.0,0.0,Brentwood,52570.1921783,14.52,,,4557078.86479,0.75,0.863529411765,3.0,0.0,0.0,9999.0,471467,10514.0384357,surface,0.0,,0.0,2012.0,919.377286784,0.0,919.377286784,6702.69950273,3.0,,2.83889320665,2.0,False,0.0,24.0,1605230.81816,0.0,0.0,M,-121.686264608,37.9520051099,2040.0
9487,,1950.0,687004.039155,0.0,150.0,2869962.20506,3489.10126539,2.0,San Mateo,0.0,0,0.0,residential,9.7533647158e+12,0.0,0.0,Menlo Park,23260.6751026,18.5,,,2202891.44062,0.75,0.974315345973,2.0,0.0,0.0,9999.0,1189629,4652.13502052,surface,0.0,,0.0,2012.0,967.706542969,0.0,967.706542969,2965.73607558,2.0,,3.10150764412,2.0,False,0.0,7.0,710264.714258,0.0,0.0,S,-122.182622248,37.4559436582,2040.0
9488,,1000.0,2801072.09763,5672683.80615,868.977298737,11201588.7599,14978.9951745,3.0,Alameda,0.0,0,0.0,residential,1.0245139833e+13,0.0,0.0,Oakland,6171983.6453,125.0,,,2273103.67735,3.0,3.03840544482,13.0,0.0,0.0,1948.0,538,4992.99839149,deck,0.2,okd3,0.0,2012.0,1099.73495919,0.0,1099.73495919,12732.1458983,13.0,,0.253325482697,4.0,False,0.0,18.0,8973055.74293,0.0,9600.0,S,-122.268486211,37.7932509326,2040.0
9489,,1967.0,23423703.3277,0.0,786.983374023,46459572.186,97234.1358561,3.0,Santa Clara,0.0,0,0.0,residential,1.43662136791e+13,0.0,0.0,Palo Alto,956520.603829,40.0,,,22079348.2544,2.0,2.12499324799,42.0,0.0,0.0,1925.0,1310517,48617.0679281,surface,0.0,,0.0,2012.0,562.130981445,0.0,562.130981445,82649.0154777,42.0,,0.905625326345,6.0,False,0.0,8.0,24380223.9316,0.0,0.0,M,-122.130124906,37.4142696098,2040.0
9490,,1899.0,4892255.56246,2665048.92359,520.200370789,12362121.2447,24846.3969653,1.0,Contra Costa,0.0,0,0.0,residential,2.77973642796e+12,0.0,0.0,Contra Costa County,3311304.1693,11.9,,,4158561.51296,0.5,0.610330578512,11.0,0.0,0.0,1985.0,619065,49692.7939306,surface,0.0,,0.0,2012.0,585.343302409,0.0,585.343302409,21119.4374205,11.0,,0.506921586352,1.0,False,0.0,21.0,8203559.73176,0.0,7534.0,M,-122.081124079,38.0024380484,2040.0
9491,,2500.0,574105.04237,0.0,150.0,1834667.24625,2915.71885409,1.0,Contra Costa,0.0,0,0.0,residential,1.46712298551e+12,0.0,0.0,Contra Costa County,58314.3770817,4.9,,,1196236.58767,0.25,0.330848592881,1.0,0.0,0.0,9999.0,621477,11662.8754163,surface,0.0,,0.0,2012.0,740.274409993,0.0,740.274409993,2478.36102597,1.0,,1.89152412288,1.0,False,0.0,23.0,632419.419451,0.0,0.0,MH,-121.892369956,37.799908361,2040.0
9492,,2281.0,1342967.46466,0.0,150.0,3044839.94297,6820.55594037,1.0,Contra Costa,0.0,0,0.0,residential,3.26995637037e+12,0.0,0.0,Orinda,341027.797019,2.2,,,1354040.45789,0.1,0.135531788473,3.0,0.0,0.0,9999.0,698980,68205.5594037,surface,0.0,,0.0,2012.0,525.201269531,0.0,525.201269531,5797.47254931,3.0,,0.804064292046,1.0,False,0.0,22.0,1683995.26168,0.0,0.0,MH,-122.14961777,37.8644909932,2040.0
9493,,1787.0,52668902.4092,0.0,150.0,121402309.305,240607.137548,2.0,Contra Costa,0.0,0,0.0,residential,7.77808246566e+12,0.0,0.0,San Ramon,1203035.68774,21.78,,,67530371.2085,1.0,1.05117647059,114.0,0.0,0.0,1982.0,682523,240607.137548,surface,0.0,,0.0,2012.0,593.607686361,0.0,593.607686361,204516.066916,114.0,,1.2535352095,2.0,False,0.0,23.0,53871938.097,0.0,0.0,M,-121.935758799,37.7257756824,2040.0
9494,,1455.0,100115579.588,4783221.39929,1004.44796753,310080377.529,508459.012634,1.0,Alameda,0.0,0,0.0,residential,9.22385622308e+12,0.0,0.0,Fremont,45459942.41,10.0,,,164504855.531,0.25,0.392967104197,297.0,0.0,0.0,1972.0,336612,2033836.05053,surface,0.0,,0.0,2012.0,717.462833949,0.0,717.462833949,432190.160738,297.0,,1.13003101946,1.0,False,0.0,16.0,145575521.998,0.0,7003.0,M,-121.956853892,37.5122783927,2040.0
9495,,2220.0,4951361.86704,2295974.23364,701.96105957,8759751.34652,20553.5984518,2.0,Santa Clara,2.0,0,0.0,residential,3.10060975025e+12,0.0,0.0,San Jose,2496360.70235,30.492,,,1338269.35267,1.8,1.82823529412,6.0,0.0,0.0,1951.0,1417460,11418.6658066,surface,0.0,,0.0,2012.0,501.400756836,0.0,501.400756836,17470.558684,8.0,,0.179688400072,5.0,False,0.0,11.0,7447722.5694,2.0,4810.0,S,-121.916847427,37.2892417047,2040.0
9496,,2012.0,22125427.6162,0.0,150.0,50611674.7347,112368.855339,1.0,Contra Costa,0.0,0,0.0,residential,8.93567251036e+12,0.0,0.0,Contra Costa County,2247377.10677,5.5,,,26107675.6616,0.25,0.298871063577,47.0,0.0,0.0,2002.0,547491,449475.421355,surface,0.0,,0.0,2012.0,529.890124512,0.0,529.890124512,95513.5270379,47.0,,1.07118060307,1.0,False,0.0,24.0,24372804.723,0.0,0.0,MH,-121.655763693,37.9806137296,2040.0
9497,,2029.42425042,303107.865175,0.0,150.0,719141.799634,1539.40002628,1.0,Marin,0.0,0,0.0,residential,7.33081556392e+11,0.0,0.0,Marin County,76970.001314,4.0,,,335673.293814,0.1,0.219243153505,1.0,0.0,0.0,9999.0,824908,15394.0002628,surface,0.0,,0.0,2012.0,549.59670105,0.0,549.59670105,1308.49002234,1.0,,0.883169801269,1.0,False,0.0,33.0,380077.866489,0.0,0.0,H,-122.64318597,38.0109697343,2040.0
9498,,2274.0,8825363.49816,900496.154332,724.034472656,19703211.5484,44821.5515397,1.0,Santa Clara,1.0,0,0.0,residential,5.16543863347e+12,0.0,0.0,Santa Clara County,4145730.9976,5.5,,,6732117.05264,0.25,0.337789661319,16.0,0.0,0.0,1981.0,1706565,179286.206159,surface,0.0,,0.0,2012.0,517.167480469,0.0,517.167480469,38098.3188087,17.0,,0.519009174965,1.0,False,0.0,14.0,12971094.4958,1.0,1829.0,M,-121.62092918,37.036206055,2040.0
9499,,2007.6,421121.504307,0.0,927.608662923,1204529.35575,2138.75827479,1.0,Contra Costa,0.0,0,0.0,residential,1.35470109896e+13,0.0,0.0,Walnut Creek,57033.5539945,14.0,,,726374.297454,0.75,0.759099011505,1.0,0.0,0.0,1966.0,737030,2851.67769972,surface,0.0,,0.0,2012.0,662.577616374,0.0,662.577616374,1817.94453357,1.0,,1.51911871441,2.0,False,0.0,22.0,478155.058301,0.0,0.0,M,-122.046661525,37.9087688833,2040.0
9500,,1722.4,1237623.07726,1016177.87791,953.047979736,3271510.30294,5653.82858501,2.0,Alameda,2.0,0,0.0,residential,5.17323302054e+12,0.0,0.0,San Leandro,1129254.44961,21.7,,,904632.776065,1.0,1.00945497758,1.0,0.0,0.0,1943.0,155561,5653.82858501,surface,0.0,,0.0,2012.0,680.748556955,0.0,680.748556955,4805.75429726,3.0,,0.382205148257,2.0,False,0.0,17.0,2366877.52687,2.0,1568.0,M,-122.162082573,37.7366363439,2040.0
9501,,1800.0,347401.237103,0.0,150.0,1532228.37037,1442.09728976,3.0,San Francisco,0.0,0,0.0,residential,1.68925583498e+13,0.0,0.0,San Francisco,3605.24322439,43.0,,,1204846.32784,2.0,2.09042294604,1.0,0.0,0.0,9999.0,912879,721.048644879,surface,0.0,,0.0,2012.0,1250.0,0.0,1250.0,1225.78269629,1.0,,3.43254724733,6.0,False,0.0,2.0,351006.480327,0.0,0.0,S,-122.436041568,37.7692209766,2040.0
9502,,1000.0,19072710.4306,2020259.59538,733.57283783,42987106.4625,101993.103907,3.0,Santa Clara,0.0,0,0.0,residential,2.70212592368e+12,0.0,0.0,San Jose,2519055.39986,188.76,,,21823247.4447,3.75,4.07843137255,87.0,0.0,0.0,1949.0,1545973,27198.1610418,deck,0.2,sjo8,0.0,2012.0,619.809875488,0.0,619.809875488,86694.1383208,87.0,,1.01072082831,5.0,False,0.0,11.0,21591765.8304,0.0,4050.0,S,-121.87133844,37.3457423388,2040.0
9503,,2052.0,10340393.0614,4090149.9783,747.195830892,23824108.6755,52515.9627295,1.0,Contra Costa,10.0,0,0.0,residential,9.70794694371e+12,0.0,0.0,Pittsburg,8014120.81898,7.0,,,5469594.79511,0.25,0.387943607195,12.0,0.0,0.0,1954.0,599204,210063.850918,surface,0.0,,0.0,2012.0,533.71130778,0.0,533.71130778,44638.5683201,22.0,,0.297997257282,1.0,False,0.0,24.0,18354513.8804,10.0,8050.0,M,-121.892874478,37.9971609961,2040.0
9504,,2029.42425042,669543.365144,0.0,150.0,1807752.662,3400.42338824,1.0,Marin,0.0,0,0.0,residential,9.58148421987e+11,0.0,0.0,San Rafael,22669.4892549,15.0,,,1115539.8076,0.75,0.822161825644,1.0,0.0,0.0,9999.0,754005,4533.89785098,surface,0.0,,0.0,2012.0,625.442068481,0.0,625.442068481,2890.35988,1.0,,1.61155604164,2.0,False,0.0,33.0,692212.854399,0.0,0.0,M,-122.522519567,37.9820213828,2040.0
9505,,2278.0,376680.553011,0.0,150.0,748807.526333,1913.05511941,1.0,Santa Clara,0.0,0,0.0,residential,1.4386430902e+13,0.0,0.0,Santa Clara County,38261.1023882,5.808,,,333865.870934,0.25,0.357333333333,1.0,0.0,0.0,9999.0,1452192,7652.22047763,surface,0.0,,0.0,2012.0,460.493804932,0.0,460.493804932,1626.0968515,1.0,,0.804609194061,1.0,False,0.0,10.0,414941.6554,0.0,0.0,M,-122.063430221,37.3306283532,2040.0
9506,,2276.0,325209.896314,0.0,150.0,674427.786659,1651.65005746,1.0,Contra Costa,0.0,0,0.0,residential,1.56585331669e+12,0.0,0.0,Pittsburg,33033.0011492,5.0,,,314603.964749,0.25,0.307351590774,1.0,0.0,0.0,2009.0,635917,6606.60022985,surface,0.0,,0.0,2012.0,480.395015462,0.0,480.395015462,1403.90254884,1.0,,0.878186188692,1.0,False,0.0,21.0,358242.897464,0.0,0.0,MH,-121.970341005,38.0114217458,2040.0
9507,,1550.0,393841.087214,0.0,150.0,1110068.34378,2000.20867046,1.0,Contra Costa,0.0,0,0.0,residential,2.85422573753e+12,0.0,0.0,Concord,100010.433523,2.5,,,616216.823038,0.1,0.104656187544,1.0,0.0,0.0,2013.0,505225,20002.0867046,surface,0.0,,0.0,2012.0,652.913256836,0.0,652.913256836,1700.17736989,1.0,,1.24777751442,1.0,False,0.0,24.0,493851.520737,0.0,0.0,M,-121.948228789,37.9615689993,2040.0
9508,,2500.0,1445422.23018,0.0,150.0,4056183.14781,7340.89502378,1.0,Contra Costa,0.0,0,0.0,residential,8.44348743308e+12,0.0,0.0,Lafayette,367044.751189,2.0,,,2232497.58561,0.1,0.135040241992,2.0,0.0,0.0,9999.0,738871,73408.9502378,surface,0.0,,0.0,2012.0,650.054272461,0.0,650.054272461,6239.76077021,2.0,,1.23174524477,1.0,False,0.0,21.0,1812466.98137,0.0,0.0,MH,-122.101151989,37.9138097794,2040.0
9509,,1022.0,831715.274694,0.0,150.0,2311462.14079,4224.04913506,2.0,Contra Costa,0.0,0,0.0,residential,2.68664251924e+12,0.0,0.0,Antioch,42240.4913506,20.0,,,1466256.50224,0.5,0.552044509264,4.0,0.0,0.0,9999.0,608495,8448.09827012,surface,0.0,,0.0,2012.0,643.782100423,0.0,643.782100423,3590.4417648,4.0,,1.67772392976,1.0,False,0.0,24.0,873955.766044,0.0,0.0,S,-121.823239941,38.0019006568,2040.0
9510,,1775.0,1033898.45798,0.0,150.0,2663671.02625,5250.88094454,1.0,Solano,0.0,0,0.0,residential,8.33328144578e+12,0.0,0.0,Benicia,105017.618891,7.0,,,1517131.17464,0.25,0.33557500135,3.0,0.0,0.0,1988.0,1782146,21003.5237781,surface,0.0,,0.0,2012.0,596.800927734,0.0,596.800927734,4463.24880286,3.0,,1.33208337774,1.0,False,0.0,25.0,1138916.07687,0.0,0.0,MH,-122.172811637,38.0798435848,2040.0
9511,,1439.0,9141093.38976,0.0,150.0,37385439.463,46425.055306,1.0,Solano,0.0,0,0.0,residential,2.67718782534e+12,0.0,0.0,Rio Vista,928501.106121,9.99868741766,,,27042686.5175,0.25,0.38859480349,27.0,0.0,0.0,9999.0,1859723,185700.221224,surface,0.0,,0.0,2012.0,947.395100911,0.0,947.395100911,39461.2970101,27.0,,2.68557850354,1.0,False,0.0,26.0,10069594.4959,0.0,0.0,H,-121.714496397,38.2040275036,2040.0
9512,,1480.0,4972516.77918,546789.369164,620.449084473,9513220.85429,25254.0212249,1.0,Santa Clara,1.0,0,0.0,residential,6.44661204872e+12,0.0,0.0,San Jose,1330231.08658,15.7114483753,,,3210472.98853,0.5,0.628016626033,14.0,0.0,0.0,1942.0,1613360,50508.0424498,surface,0.0,,0.0,2012.0,443.17791748,0.0,443.17791748,21465.9180412,15.0,,0.509376712651,1.0,False,0.0,12.0,6302747.86576,1.0,1296.0,M,-121.854892185,37.4099723299,2040.0
9513,,1263.0,1085010.70746,2044117.07411,1192.87877808,3589843.07864,4956.65010262,2.0,Alameda,2.0,0,0.0,residential,1.08803831777e+13,0.0,0.0,Oakland,2143250.07616,30.0,,,368813.940915,1.0,1.02333495382,1.0,0.0,0.0,1909.0,28802,4956.65010262,surface,0.0,,0.0,2012.0,852.056270054,0.0,852.056270054,4213.15258723,3.0,,0.11424539888,2.0,False,0.0,18.0,3228260.78363,2.0,2520.0,S,-122.238449636,37.8012086704,2040.0
9514,,2260.0,1702337.52478,0.0,150.0,6565053.30715,8645.69591054,1.0,San Mateo,0.0,0,0.0,residential,1.13072809197e+13,0.0,0.0,Menlo Park,57637.9727369,12.4,,,4805077.80962,0.75,0.756873548317,3.0,0.0,0.0,9999.0,1212678,11527.5945474,surface,0.0,,0.0,2012.0,893.345336914,0.0,893.345336914,7348.84152395,3.0,,2.73019585579,2.0,False,0.0,7.0,1759975.49752,0.0,0.0,M,-122.202214986,37.4241759601,2040.0
9515,,2437.0,2028657.5798,0.0,150.0,5052436.09691,10302.9841534,1.0,Contra Costa,0.0,0,0.0,residential,7.9229215412e+12,0.0,0.0,San Ramon,206059.683068,6.0,,,2803630.23987,0.25,0.394911683682,4.0,0.0,0.0,9999.0,517110,41211.9366136,surface,0.0,,0.0,2012.0,576.924353027,0.0,576.924353027,8757.53653039,4.0,,1.25457939868,1.0,False,0.0,23.0,2234717.26287,0.0,0.0,MH,-121.949045884,37.7313923457,2040.0
9516,,1748.0,1889764.77601,743442.751936,668.275161743,4487417.19686,8633.00491555,2.0,Santa Clara,0.0,0,0.0,residential,1.49636144907e+13,0.0,0.0,San Jose,887673.320843,30.492,,,1744178.68201,1.0,1.43952941176,4.0,0.0,0.0,1923.0,1393661,8633.00491555,surface,0.0,,0.0,2012.0,611.526855469,0.0,611.526855469,7338.05417822,4.0,,0.627981118277,2.0,False,0.0,11.0,2777438.09686,0.0,1636.0,S,-121.911241495,37.3384080263,2040.0
9517,,1370.8,322969.566034,0.0,150.0,848244.644393,1640.2720469,1.0,Sonoma,0.0,0,0.0,residential,7.85403242638e+12,0.0,0.0,Santa Rosa,32805.4409379,8.0,,,502319.03017,0.25,0.296181061956,1.0,0.0,0.0,9999.0,1923776,6561.08818759,surface,0.0,,0.0,2012.0,608.395953369,0.0,608.395953369,1394.23123986,1.0,,1.41190083712,1.0,False,0.0,30.0,355775.006972,0.0,0.0,S,-122.698955892,38.4238332275,2040.0
9518,,1000.0,9647224.03957,0.0,150.0,33268641.6852,51589.4333667,3.0,Alameda,0.0,0,0.0,residential,2.05324311355e+12,0.0,0.0,Oakland,85982.3889445,125.0,,,24006143.9618,3.0,3.03840544482,44.0,0.0,0.0,1938.0,6960,17196.4777889,deck,0.2,okd3,0.0,2012.0,948.342904227,0.0,948.342904227,43851.0183617,44.0,,2.46641681116,4.0,False,0.0,18.0,9733206.42852,0.0,0.0,S,-122.263643423,37.8169758734,2040.0
9519,,2500.0,53410002.0723,0.0,150.0,148133052.809,243992.700193,1.0,Contra Costa,0.0,0,0.0,residential,3.33003464696e+12,0.0,0.0,San Ramon,1219963.50097,21.78,,,93503087.2355,1.0,1.47058823529,83.0,0.0,0.0,9999.0,420440,243992.700193,surface,0.0,,0.0,2012.0,714.259810384,0.0,714.259810384,207393.795164,83.0,,1.71157141057,2.0,False,0.0,23.0,54629965.5732,0.0,0.0,M,-121.948721735,37.7617478111,2040.0
9520,,1945.37009674,766222.766582,0.0,150.0,2665073.57214,3891.43101362,1.0,San Mateo,0.0,0,0.0,residential,1.03356546388e+13,0.0,0.0,San Mateo County,77828.6202724,8.712,,,1784601.74158,0.25,0.457734140409,2.0,0.0,0.0,9999.0,1154476,15565.7240545,surface,0.0,,0.0,2012.0,805.714057922,0.0,805.714057922,3307.71636158,2.0,,2.11432830913,1.0,False,0.0,6.0,844051.386854,0.0,0.0,VH,-122.462538129,37.5138556343,2040.0
9521,,1000.0,1642323.66085,1056979.26632,1093.09512939,4979225.98506,7502.62065259,3.0,Alameda,2.0,0,0.0,residential,1.29231332964e+13,0.0,0.0,Albany,1157014.20835,63.0,,,2223485.87817,1.5,1.7015070491,4.0,0.0,0.0,1924.0,132919,5001.74710173,surface,0.0,,0.0,2012.0,780.782235282,0.0,780.782235282,6377.2275547,6.0,,0.794289929284,4.0,False,0.0,19.0,2799337.86921,2.0,1422.0,S,-122.299160407,37.893175114,2040.0
9522,,1648.0,286832858.059,0.0,150.0,651457723.476,1310337.40548,2.0,Sonoma,0.0,0,0.0,residential,1.0762488669e+13,0.0,0.0,Rohnert Park,6551687.02738,30.0,,,354492446.606,1.0,1.33527791282,676.0,0.0,0.0,9999.0,1932001,1310337.40548,surface,0.0,,0.0,2012.0,584.903436279,0.0,584.903436279,1113786.79465,676.0,,1.20828602782,2.0,False,0.0,29.0,293384545.086,0.0,0.0,H,-122.672898011,38.348377294,2040.0
9523,,2276.0,500599022.048,0.0,150.0,1263799503.51,2677000.1179,3.0,Contra Costa,0.0,0,0.0,residential,1.63118662865e+13,0.0,0.0,Pittsburg,5354000.23581,41.3204096793,,,754057248.817,2.5,2.53997872927,1000.0,0.0,0.0,9999.0,650025,1070800.04716,deck,0.2,ccc3_b,0.0,2012.0,694.25797526,0.0,694.25797526,2275450.10022,1000.0,,1.49037008498,3.0,False,0.0,21.0,505953022.284,0.0,0.0,MH,-121.949717279,38.0173890613,2040.0
9524,,1945.37009674,3080180.46628,0.0,150.0,10002753.4943,12786.1372614,3.0,San Mateo,0.0,0,0.0,residential,8.49204374327e+12,0.0,0.0,Redwood City,31965.3431536,43.56,,,6890607.68486,2.0,2.28867070205,6.0,0.0,0.0,1967.0,1184110,6393.06863071,surface,0.0,,0.0,2012.0,920.367507935,0.0,920.367507935,10868.2166722,6.0,,2.21410181489,6.0,False,0.0,7.0,3112145.80943,0.0,0.0,M,-122.224966175,37.4647058531,2040.0
9525,,1837.6,166937986.328,152096153.846,1094.03994629,460301552.975,692976.281976,3.0,Contra Costa,295.0,0,0.0,residential,5.88790516571e+12,0.0,0.0,Contra Costa County,159025916.665,44.9,,,134337649.982,2.0,2.22838653919,26.0,0.0,0.0,1994.0,431808,346488.140988,surface,0.0,,0.0,2012.0,781.457104492,0.0,781.457104492,589029.839679,321.0,,0.412124314222,6.0,False,0.0,22.0,325963902.993,295.0,204444.833333,M,-122.052073934,37.9297818931,2040.0
9526,,1439.0,199372.703773,0.0,150.0,909814.816261,1012.55817051,1.0,Solano,0.0,0,0.0,residential,1.34932278791e+13,0.0,0.0,Rio Vista,20251.1634101,9.99868741766,,,683289.039588,0.25,0.38859480349,1.0,0.0,0.0,9999.0,1859525,4050.23268202,surface,0.0,,0.0,2012.0,1057.09519043,0.0,1057.09519043,860.67444493,1.0,,3.1111784359,1.0,False,0.0,26.0,219623.867183,0.0,0.0,H,-121.702522777,38.1804332235,2040.0
9527,,1000.0,15016610.706,0.0,150.0,62385723.8519,73394.9692376,3.0,San Francisco,0.0,13,0.0,residential,8.98704258286e+12,13.0,0.0,San Francisco,81549.9658195,197.472,,,38970381.4197,4.5,4.8,62.0,0.0,0.0,9999.0,982975,16309.9931639,deck,0.2,sfo4,9081306.88629,2012.0,1250.0,0.0,1250.0,62385.7238519,62.0,,2.58113436906,6.0,False,0.0,3.0,15098160.6718,0.0,0.0,S,-122.395783918,37.7667179315,2040.0
9528,,1945.37009674,514674.708695,0.0,150.0,2271720.55315,2613.88882019,1.0,San Mateo,0.0,0,0.0,residential,1.42941613472e+12,0.0,0.0,Menlo Park,26138.8882019,12.4,,,1730906.95625,0.5,0.651504056597,1.0,0.0,0.0,9999.0,1259257,5227.77764037,surface,0.0,,0.0,2012.0,1022.46598816,0.0,1022.46598816,2221.80549716,1.0,,3.200561092,1.0,False,0.0,7.0,540813.596897,0.0,0.0,M,-122.152531448,37.4606042105,2040.0
9529,,2477.0,25424804.4956,0.0,150.0,37959983.5371,129125.46722,1.0,Santa Clara,0.0,0,0.0,residential,1.48617260336e+13,0.0,0.0,Santa Clara County,2582509.3444,5.5,,,9902906.34859,0.25,0.367944147356,44.0,0.0,0.0,1976.0,1692447,516501.86888,surface,0.0,,0.0,2012.0,345.855895996,0.0,345.855895996,109756.647137,44.0,,0.353582867859,1.0,False,0.0,13.0,28007313.84,0.0,0.0,MH,-121.79850982,37.2003888767,2040.0
